# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://waterdata.usgs.gov/nwis/help/?provisional for more information.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-07-16 17:32:33 EDT	(caas01)
#
# Data for the following 9 site(s) are contained in this file
#    USGS 430406089232901 DN-07/09E/23-1297
#    USGS 430427089284901 DN-07/09E/19-0064
#    USGS 430642089395301 DN-07/07E/04-6021
#    USGS 430658089385701 DN-07/07E/03-6023
#    USGS 430658089385901 DN-07/07E/03-6024
#    USGS 430659089385801 DN-07/07E/03-6022
#    USGS 430718089291501 DN-08/08E/36-1440
#    USGS 431233089103201 DN-09/11E/34-1355
#    USGS 431312089475301 DN-09/06E/29-0083
# -----------------------------------------------------------------------------------
#
# Data provided for site 430406089232901
#    DD parameter statistic   Description
#    01   72019     00001     Depth to water level, feet below land surface (Maximum)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	01_72019_00001	01_72019_00001_cd
USGS	431233089103201	1993-11-25	39.74	A
USGS	431233089103201	1993-11-26	39.74	A
USGS	431233089103201	1993-11-27	39.73	A
USGS	431233089103201	1993-11-28	39.74	A
USGS	431233089103201	1993-11-29	39.84	A
USGS	431233089103201	1993-11-30	39.85	A
USGS	431233089103201	1993-12-01	39.84	A
USGS	431233089103201	1993-12-02	39.88	A
USGS	431233089103201	1993-12-03	39.89	A
USGS	431233089103201	1993-12-04	39.89	A
USGS	431233089103201	1993-12-05	39.90	A
USGS	431233089103201	1993-12-06	39.98	A
USGS	431233089103201	1993-12-07	39.98	A
USGS	431233089103201	1993-12-08	39.99	A
USGS	431233089103201	1993-12-09	39.97	A
USGS	431233089103201	1993-12-10	40.10	A
USGS	431233089103201	1993-12-11	40.10	A
USGS	431233089103201	1993-12-12	40.05	A
USGS	431233089103201	1993-12-13	40.11	A
USGS	431233089103201	1993-12-14	40.14	A
USGS	431233089103201	1993-12-15	40.18	A
USGS	431233089103201	1993-12-16	40.20	A
USGS	431233089103201	1993-12-17	40.20	A
USGS	431233089103201	1993-12-18	40.22	A
USGS	431233089103201	1993-12-19	40.22	A
USGS	431233089103201	1993-12-20	40.25	A
USGS	431233089103201	1993-12-21	40.27	A
USGS	431233089103201	1993-12-22	40.32	A
USGS	431233089103201	1993-12-23	40.34	A
USGS	431233089103201	1993-12-24	40.33	A
USGS	431233089103201	1993-12-25	40.38	A
USGS	431233089103201	1993-12-26	40.44	A
USGS	431233089103201	1993-12-27	40.48	A
USGS	431233089103201	1993-12-28	40.48	A
USGS	431233089103201	1993-12-29	40.53	A
USGS	431233089103201	1993-12-30	40.53	A
USGS	431233089103201	1993-12-31	40.54	A
USGS	431233089103201	1994-01-01	40.59	A
USGS	431233089103201	1994-01-02	40.61	A
USGS	431233089103201	1994-01-03	40.61	A
USGS	431233089103201	1994-01-04	40.61	A
USGS	431233089103201	1994-01-05	40.61	A
USGS	431233089103201	1994-01-06	40.64	A
USGS	431233089103201	1994-01-07	40.66	A
USGS	431233089103201	1994-01-08	40.71	A
USGS	431233089103201	1994-01-09	40.73	A
USGS	431233089103201	1994-01-10	40.73	A
USGS	431233089103201	1994-01-11	40.78	A
USGS	431233089103201	1994-01-12	40.77	A
USGS	431233089103201	1994-01-13	40.79	A
USGS	431233089103201	1994-01-14	40.82	A
USGS	431233089103201	1994-01-15	40.86	A
USGS	431233089103201	1994-01-16	40.86	A
USGS	431233089103201	1994-01-17	40.90	A
USGS	431233089103201	1994-01-18	40.92	A
USGS	431233089103201	1994-01-19	40.95	A
USGS	431233089103201	1994-01-20	40.98	A
USGS	431233089103201	1994-01-21	40.97	A
USGS	431233089103201	1994-01-22	40.99	A
USGS	431233089103201	1994-01-23	41.01	A
USGS	431233089103201	1994-01-24	41.05	A
USGS	431233089103201	1994-01-25	41.07	A
USGS	431233089103201	1994-01-26	41.08	A
USGS	431233089103201	1994-01-27	41.03	A
USGS	431233089103201	1994-01-28	41.10	A
USGS	431233089103201	1994-01-29	41.13	A
USGS	431233089103201	1994-01-30	41.14	A
USGS	431233089103201	1994-01-31	41.13	A
USGS	431233089103201	1994-02-01	41.14	A
USGS	431233089103201	1994-02-02	41.16	A
USGS	431233089103201	1994-02-03	41.20	A
USGS	431233089103201	1994-02-04	41.21	A
USGS	431233089103201	1994-02-05	41.21	A
USGS	431233089103201	1994-02-06	41.26	A
USGS	431233089103201	1994-02-07	41.29	A
USGS	431233089103201	1994-02-08	41.27	A
USGS	431233089103201	1994-02-09	41.31	A
USGS	431233089103201	1994-02-10	41.32	A
USGS	431233089103201	1994-02-11	41.33	A
USGS	431233089103201	1994-02-12	41.34	A
USGS	431233089103201	1994-02-13	41.36	A
USGS	431233089103201	1994-02-14	41.35	A
USGS	431233089103201	1994-02-15	41.40	A
USGS	431233089103201	1994-02-16	41.41	A
USGS	431233089103201	1994-02-17	41.40	A
USGS	431233089103201	1994-02-18	41.40	A
USGS	431233089103201	1994-02-19	41.39	A
USGS	431233089103201	1994-02-20	41.24	A
USGS	431233089103201	1994-02-21	41.07	A
USGS	431233089103201	1994-02-22	40.80	A
USGS	431233089103201	1994-02-23	40.57	A
USGS	431233089103201	1994-02-24	40.49	A
USGS	431233089103201	1994-02-25	40.50	A
USGS	431233089103201	1994-02-26	40.50	A
USGS	431233089103201	1994-02-27	40.48	A
USGS	431233089103201	1994-02-28	40.45	A
USGS	431233089103201	1994-03-01	40.45	A
USGS	431233089103201	1994-03-02	40.44	A
USGS	431233089103201	1994-03-03	40.43	A
USGS	431233089103201	1994-03-04	40.46	A
USGS	431233089103201	1994-03-05	40.46	A
USGS	431233089103201	1994-03-06	40.42	A
USGS	431233089103201	1994-03-07	40.38	A
USGS	431233089103201	1994-03-08	40.25	A
USGS	431233089103201	1994-03-09	40.16	A
USGS	431233089103201	1994-03-10	40.07	A
USGS	431233089103201	1994-03-11	40.07	A
USGS	431233089103201	1994-03-12	40.03	A
USGS	431233089103201	1994-03-13	40.01	A
USGS	431233089103201	1994-03-14	39.98	A
USGS	431233089103201	1994-03-15	40.03	A
USGS	431233089103201	1994-03-16	40.04	A
USGS	431233089103201	1994-03-17	40.02	A
USGS	431233089103201	1994-03-18	40.08	A
USGS	431233089103201	1994-03-19	40.09	A
USGS	431233089103201	1994-03-20	40.09	A
USGS	431233089103201	1994-03-21	40.08	A
USGS	431233089103201	1994-03-22	40.08	A
USGS	431233089103201	1994-03-23	40.04	A
USGS	431233089103201	1994-05-25	41.04	A
USGS	431233089103201	1994-05-26	41.10	A
USGS	431233089103201	1994-05-27	41.11	A
USGS	431233089103201	1994-05-28	41.11	A
USGS	431233089103201	1994-05-29	41.13	A
USGS	431233089103201	1994-05-30	41.15	A
USGS	431233089103201	1994-05-31	41.17	A
USGS	431233089103201	1994-06-01	41.21	A
USGS	431233089103201	1994-06-02	41.22	A
USGS	431233089103201	1994-06-03	41.22	A
USGS	431233089103201	1994-06-04	41.23	A
USGS	431233089103201	1994-06-05	41.24	A
USGS	431233089103201	1994-06-06	41.27	A
USGS	431233089103201	1994-06-07	41.31	A
USGS	431233089103201	1994-06-08	41.33	A
USGS	431233089103201	1994-06-09	41.33	A
USGS	431233089103201	1994-06-10	41.33	A
USGS	431233089103201	1994-06-11	41.33	A
USGS	431233089103201	1994-06-12	41.33	A
USGS	431233089103201	1994-06-13	41.37	A
USGS	431233089103201	1994-06-14	41.38	A
USGS	431233089103201	1994-06-15	41.41	A
USGS	431233089103201	1994-06-16	41.42	A
USGS	431233089103201	1994-06-17	41.44	A
USGS	431233089103201	1994-06-18	41.51	A
USGS	431233089103201	1994-06-19	41.50	A
USGS	431233089103201	1994-06-20	41.49	A
USGS	431233089103201	1994-06-21	41.44	A
USGS	431233089103201	1994-06-22	41.45	A
USGS	431233089103201	1994-06-23	41.43	A
USGS	431233089103201	1994-06-24	41.41	A
USGS	431233089103201	1994-06-25	41.27	A
USGS	431233089103201	1994-06-26	41.03	A
USGS	431233089103201	1994-06-28	40.40	A
USGS	431233089103201	1994-06-29	40.18	A
USGS	431233089103201	1994-06-30	40.09	A
USGS	431233089103201	1994-07-01	40.00	A
USGS	431233089103201	1994-07-02	39.94	A
USGS	431233089103201	1994-07-03	39.91	A
USGS	431233089103201	1994-07-04	39.86	A
USGS	431233089103201	1994-07-05	39.82	A
USGS	431233089103201	1994-07-06	39.81	A
USGS	431233089103201	1994-07-07	39.75	A
USGS	431233089103201	1994-07-08	39.67	A
USGS	431233089103201	1994-07-09	39.58	A
USGS	431233089103201	1994-07-10	39.52	A
USGS	431233089103201	1994-07-11	39.40	A
USGS	431233089103201	1994-07-12	39.31	A
USGS	431233089103201	1994-07-13	39.26	A
USGS	431233089103201	1994-07-14	39.22	A
USGS	431233089103201	1994-07-15	39.20	A
USGS	431233089103201	1994-07-16	39.18	A
USGS	431233089103201	1994-07-17	39.16	A
USGS	431233089103201	1994-07-18	39.14	A
USGS	431233089103201	1994-07-19	39.15	A
USGS	431233089103201	1994-07-20	39.15	A
USGS	431233089103201	1994-07-21	39.13	A
USGS	431233089103201	1994-07-22	39.12	A
USGS	431233089103201	1994-07-23	39.14	A
USGS	431233089103201	1994-07-24	39.16	A
USGS	431233089103201	1994-07-25	39.14	A
USGS	431233089103201	1994-07-26	39.12	A
USGS	431233089103201	1994-07-27	39.11	A
USGS	431233089103201	1994-07-28	39.12	A
USGS	431233089103201	1994-07-29	39.13	A
USGS	431233089103201	1994-07-30	39.13	A
USGS	431233089103201	1994-07-31	39.13	A
USGS	431233089103201	1994-08-01	39.17	A
USGS	431233089103201	1994-08-03	39.18	A
USGS	431233089103201	1994-08-04	39.22	A
USGS	431233089103201	1994-08-05	39.22	A
USGS	431233089103201	1994-08-06	39.18	A
USGS	431233089103201	1994-08-07	39.14	A
USGS	431233089103201	1994-08-08	39.22	A
USGS	431233089103201	1994-08-09	39.26	A
USGS	431233089103201	1994-08-10	39.23	A
USGS	431233089103201	1994-08-11	39.20	A
USGS	431233089103201	1994-08-12	39.16	A
USGS	431233089103201	1994-08-13	39.07	A
USGS	431233089103201	1994-08-14	39.07	A
USGS	431233089103201	1994-08-15	39.05	A
USGS	431233089103201	1994-08-16	39.05	A
USGS	431233089103201	1994-08-17	39.04	A
USGS	431233089103201	1994-08-18	39.05	A
USGS	431233089103201	1994-08-19	39.05	A
USGS	431233089103201	1994-08-20	39.02	A
USGS	431233089103201	1994-08-21	39.03	A
USGS	431233089103201	1994-08-22	39.03	A
USGS	431233089103201	1994-08-23	39.03	A
USGS	431233089103201	1994-08-24	39.04	A
USGS	431233089103201	1994-08-25	39.05	A
USGS	431233089103201	1994-08-26	39.07	A
USGS	431233089103201	1994-08-27	39.07	A
USGS	431233089103201	1994-08-28	39.12	A
USGS	431233089103201	1994-08-30	39.17	A
USGS	431233089103201	1994-08-31	39.25	A
USGS	431233089103201	1994-09-01	39.28	A
USGS	431233089103201	1994-09-02	39.29	A
USGS	431233089103201	1994-09-03	39.30	A
USGS	431233089103201	1994-09-04	39.30	A
USGS	431233089103201	1994-09-05	39.30	A
USGS	431233089103201	1994-09-06	39.34	A
USGS	431233089103201	1994-09-07	39.36	A
USGS	431233089103201	1994-09-08	39.39	A
USGS	431233089103201	1994-09-09	39.45	A
USGS	431233089103201	1994-09-10	39.48	A
USGS	431233089103201	1994-09-11	39.50	A
USGS	431233089103201	1994-09-12	39.52	A
USGS	431233089103201	1994-09-13	39.56	A
USGS	431233089103201	1994-09-14	39.57	A
USGS	431233089103201	1994-09-15	39.56	A
USGS	431233089103201	1994-09-16	39.56	A
USGS	431233089103201	1994-09-17	39.57	A
USGS	431233089103201	1994-09-18	39.56	A
USGS	431233089103201	1994-09-19	39.57	A
USGS	431233089103201	1994-09-20	39.56	A
USGS	431233089103201	1994-09-21	39.57	A
USGS	431233089103201	1994-09-22	39.59	A
USGS	431233089103201	1994-09-23	39.62	A
USGS	431233089103201	1994-09-24	39.64	A
USGS	431233089103201	1994-09-25	39.63	A
USGS	431233089103201	1994-09-26	39.58	A
USGS	431233089103201	1994-09-27	39.60	A
USGS	431233089103201	1994-09-28	39.60	A
USGS	431233089103201	1994-10-01	39.64	A
USGS	431233089103201	1994-10-02	39.65	A
USGS	431233089103201	1994-10-03	39.70	A
USGS	431233089103201	1994-10-04	39.72	A
USGS	431233089103201	1994-10-05	39.70	A
USGS	431233089103201	1994-10-06	39.68	A
USGS	431233089103201	1994-10-07	39.76	A
USGS	431233089103201	1994-10-08	39.76	A
USGS	431233089103201	1994-10-09	39.83	A
USGS	431233089103201	1994-10-10	39.85	A
USGS	431233089103201	1994-10-11	39.85	A
USGS	431233089103201	1994-10-12	39.87	A
USGS	431233089103201	1994-10-13	39.88	A
USGS	431233089103201	1994-10-14	39.91	A
USGS	431233089103201	1994-10-15	39.93	A
USGS	431233089103201	1994-10-16	39.95	A
USGS	431233089103201	1994-10-17	39.95	A
USGS	431233089103201	1994-10-18	39.95	A
USGS	431233089103201	1994-10-19	40.00	A
USGS	431233089103201	1994-10-20	40.03	A
USGS	431233089103201	1994-10-21	40.04	A
USGS	431233089103201	1994-10-22	40.07	A
USGS	431233089103201	1994-10-23	40.11	A
USGS	431233089103201	1994-10-24	40.13	A
USGS	431233089103201	1994-10-25	40.19	A
USGS	431233089103201	1994-10-26	40.19	A
USGS	431233089103201	1994-10-27	40.19	A
USGS	431233089103201	1994-10-28	40.21	A
USGS	431233089103201	1994-10-29	40.27	A
USGS	431233089103201	1994-10-30	40.27	A
USGS	431233089103201	1994-10-31	40.28	A
USGS	431233089103201	1994-11-01	40.30	A
USGS	431233089103201	1994-11-02	40.32	A
USGS	431233089103201	1994-11-03	40.36	A
USGS	431233089103201	1994-11-04	40.40	A
USGS	431233089103201	1994-11-05	40.40	A
USGS	431233089103201	1994-11-06	40.47	A
USGS	431233089103201	1994-11-07	40.46	A
USGS	431233089103201	1994-11-08	40.46	A
USGS	431233089103201	1994-11-09	40.51	A
USGS	431233089103201	1994-11-10	40.53	A
USGS	431233089103201	1994-11-11	40.53	A
USGS	431233089103201	1994-11-12	40.53	A
USGS	431233089103201	1994-11-13	40.54	A
USGS	431233089103201	1994-11-14	40.61	A
USGS	431233089103201	1994-11-15	40.62	A
USGS	431233089103201	1994-11-16	40.61	A
USGS	431233089103201	1994-11-17	40.58	A
USGS	431233089103201	1994-11-18	40.68	A
USGS	431233089103201	1994-11-19	40.69	A
USGS	431233089103201	1994-11-20	40.68	A
USGS	431233089103201	1994-11-21	40.73	A
USGS	431233089103201	1994-11-22	40.75	A
USGS	431233089103201	1994-11-23	40.75	A
USGS	431233089103201	1994-11-24	40.75	A
USGS	431233089103201	1994-11-25	40.79	A
USGS	431233089103201	1994-11-26	40.81	A
USGS	431233089103201	1994-11-27	40.77	A
USGS	431233089103201	1994-11-28	40.75	A
USGS	431233089103201	1994-11-29	40.77	A
USGS	431233089103201	1994-12-01	40.74	A
USGS	431233089103201	1994-12-02	40.74	A
USGS	431233089103201	1994-12-03	40.81	A
USGS	431233089103201	1994-12-04	40.81	A
USGS	431233089103201	1994-12-05	40.84	A
USGS	431233089103201	1994-12-06	40.84	A
USGS	431233089103201	1994-12-07	40.87	A
USGS	431233089103201	1994-12-08	40.87	A
USGS	431233089103201	1994-12-09	40.89	A
USGS	431233089103201	1994-12-10	40.89	A
USGS	431233089103201	1994-12-11	40.93	A
USGS	431233089103201	1994-12-12	40.93	A
USGS	431233089103201	1994-12-13	40.95	A
USGS	431233089103201	1994-12-14	40.96	A
USGS	431233089103201	1994-12-15	40.97	A
USGS	431233089103201	1994-12-16	40.97	A
USGS	431233089103201	1994-12-17	41.00	A
USGS	431233089103201	1994-12-18	41.03	A
USGS	431233089103201	1994-12-19	41.03	A
USGS	431233089103201	1994-12-20	41.06	A
USGS	431233089103201	1994-12-21	41.07	A
USGS	431233089103201	1994-12-22	41.08	A
USGS	431233089103201	1994-12-23	41.10	A
USGS	431233089103201	1994-12-24	41.10	A
USGS	431233089103201	1994-12-25	41.11	A
USGS	431233089103201	1994-12-26	41.11	A
USGS	431233089103201	1994-12-27	41.11	A
USGS	431233089103201	1994-12-28	41.14	A
USGS	431233089103201	1994-12-29	41.14	A
USGS	431233089103201	1994-12-30	41.13	A
USGS	431233089103201	1994-12-31	41.13	A
USGS	431233089103201	1995-01-01	41.13	A
USGS	431233089103201	1995-01-02	41.16	A
USGS	431233089103201	1995-01-03	41.17	A
USGS	431233089103201	1995-01-04	41.20	A
USGS	431233089103201	1995-01-05	41.20	A
USGS	431233089103201	1995-01-06	41.21	A
USGS	431233089103201	1995-01-07	41.24	A
USGS	431233089103201	1995-01-08	41.26	A
USGS	431233089103201	1995-01-09	41.30	A
USGS	431233089103201	1995-01-10	41.29	A
USGS	431233089103201	1995-01-11	41.29	A
USGS	431233089103201	1995-01-13	41.34	A
USGS	431233089103201	1995-01-14	41.33	A
USGS	431233089103201	1995-01-15	41.34	A
USGS	431233089103201	1995-01-16	41.35	A
USGS	431233089103201	1995-01-17	41.36	A
USGS	431233089103201	1995-01-18	41.38	A
USGS	431233089103201	1995-01-19	41.36	A
USGS	431233089103201	1995-01-20	41.37	A
USGS	431233089103201	1995-01-21	41.38	A
USGS	431233089103201	1995-01-22	41.40	A
USGS	431233089103201	1995-01-23	41.42	A
USGS	431233089103201	1995-01-24	41.44	A
USGS	431233089103201	1995-01-25	41.46	A
USGS	431233089103201	1995-01-26	41.46	A
USGS	431233089103201	1995-01-27	41.46	A
USGS	431233089103201	1995-01-28	41.48	A
USGS	431233089103201	1995-01-29	41.50	A
USGS	431233089103201	1995-01-30	41.50	A
USGS	431233089103201	1995-01-31	41.48	A
USGS	431233089103201	1995-02-01	41.52	A
USGS	431233089103201	1995-02-02	41.54	A
USGS	431233089103201	1995-02-03	41.54	A
USGS	431233089103201	1995-02-04	41.56	A
USGS	431233089103201	1995-02-05	41.57	A
USGS	431233089103201	1995-02-06	41.57	A
USGS	431233089103201	1995-02-07	41.59	A
USGS	431233089103201	1995-02-08	41.60	A
USGS	431233089103201	1995-02-09	41.57	A
USGS	431233089103201	1995-02-10	41.62	A
USGS	431233089103201	1995-02-11	44.09	A
USGS	431233089103201	1995-02-12	35.33	A
USGS	431233089103201	1995-02-13	43.45	A
USGS	431233089103201	1995-02-14	43.46	A
USGS	431233089103201	1995-02-15	41.71	A
USGS	431233089103201	1995-02-16	41.72	A
USGS	431233089103201	1995-02-17	41.75	A
USGS	431233089103201	1995-02-18	41.75	A
USGS	431233089103201	1995-02-19	41.76	A
USGS	431233089103201	1995-02-20	41.75	A
USGS	431233089103201	1995-02-21	41.75	A
USGS	431233089103201	1995-02-22	41.64	A
USGS	431233089103201	1995-02-23	41.67	A
USGS	431233089103201	1995-02-24	41.68	A
USGS	431233089103201	1995-02-25	41.63	A
USGS	431233089103201	1995-02-26	41.64	A
USGS	431233089103201	1995-02-27	41.65	A
USGS	431233089103201	1995-02-28	41.68	A
USGS	431233089103201	1995-03-02	41.75	A
USGS	431233089103201	1995-03-03	41.75	A
USGS	431233089103201	1995-03-04	41.77	A
USGS	431233089103201	1995-03-05	41.80	A
USGS	431233089103201	1995-03-06	41.80	A
USGS	431233089103201	1995-03-07	41.81	A
USGS	431233089103201	1995-03-08	41.84	A
USGS	431233089103201	1995-03-09	41.85	A
USGS	431233089103201	1995-03-10	41.81	A
USGS	431233089103201	1995-03-11	41.80	A
USGS	431233089103201	1995-03-12	41.75	A
USGS	431233089103201	1995-03-13	41.63	A
USGS	431233089103201	1995-03-14	41.52	A
USGS	431233089103201	1995-03-15	41.44	A
USGS	431233089103201	1995-03-16	41.38	A
USGS	431233089103201	1995-03-17	41.34	A
USGS	431233089103201	1995-03-18	41.31	A
USGS	431233089103201	1995-03-19	41.25	A
USGS	431233089103201	1995-03-20	41.22	A
USGS	431233089103201	1995-03-21	41.21	A
USGS	431233089103201	1995-03-22	41.20	A
USGS	431233089103201	1995-03-23	41.17	A
USGS	431233089103201	1995-03-24	41.18	A
USGS	431233089103201	1995-03-25	41.18	A
USGS	431233089103201	1995-03-26	41.16	A
USGS	431233089103201	1995-03-27	41.15	A
USGS	431233089103201	1995-03-28	41.14	A
USGS	431233089103201	1995-03-29	41.12	A
USGS	431233089103201	1995-03-30	41.07	A
USGS	431233089103201	1995-03-31	41.03	A
USGS	431233089103201	1995-04-01	41.00	A
USGS	431233089103201	1995-04-02	40.97	A
USGS	431233089103201	1995-04-03	40.94	A
USGS	431233089103201	1995-04-04	40.97	A
USGS	431233089103201	1995-04-05	40.95	A
USGS	431233089103201	1995-04-06	40.93	A
USGS	431233089103201	1995-04-07	40.94	A
USGS	431233089103201	1995-04-08	40.91	A
USGS	431233089103201	1995-04-09	40.92	A
USGS	431233089103201	1995-04-10	40.91	A
USGS	431233089103201	1995-04-11	40.86	A
USGS	431233089103201	1995-04-12	40.83	A
USGS	431233089103201	1995-04-13	40.79	A
USGS	431233089103201	1995-04-14	40.77	A
USGS	431233089103201	1995-04-15	40.73	A
USGS	431233089103201	1995-04-16	40.67	A
USGS	431233089103201	1995-04-17	40.65	A
USGS	431233089103201	1995-04-18	40.62	A
USGS	431233089103201	1995-04-19	40.59	A
USGS	431233089103201	1995-04-20	40.54	A
USGS	431233089103201	1995-04-21	40.44	A
USGS	431233089103201	1995-04-22	40.43	A
USGS	431233089103201	1995-04-23	40.37	A
USGS	431233089103201	1995-04-24	40.29	A
USGS	431233089103201	1995-04-25	40.24	A
USGS	431233089103201	1995-04-26	40.19	A
USGS	431233089103201	1995-04-27	40.11	A
USGS	431233089103201	1995-04-28	40.06	A
USGS	431233089103201	1995-04-29	39.97	A
USGS	431233089103201	1995-04-30	39.90	A
USGS	431233089103201	1995-05-01	39.82	A
USGS	431233089103201	1995-05-02	39.75	A
USGS	431233089103201	1995-05-04	39.64	A
USGS	431233089103201	1995-05-05	39.60	A
USGS	431233089103201	1995-05-06	39.56	A
USGS	431233089103201	1995-05-07	39.51	A
USGS	431233089103201	1995-05-08	39.47	A
USGS	431233089103201	1995-05-09	39.43	A
USGS	431233089103201	1995-05-10	39.36	A
USGS	431233089103201	1995-05-11	39.34	A
USGS	431233089103201	1995-05-12	39.28	A
USGS	431233089103201	1995-05-13	39.21	A
USGS	431233089103201	1995-05-14	39.16	A
USGS	431233089103201	1995-05-15	39.15	A
USGS	431233089103201	1995-05-16	39.05	A
USGS	431233089103201	1995-05-17	39.01	A
USGS	431233089103201	1995-05-18	38.98	A
USGS	431233089103201	1995-05-19	38.95	A
USGS	431233089103201	1995-05-20	38.92	A
USGS	431233089103201	1995-05-21	38.91	A
USGS	431233089103201	1995-05-22	38.92	A
USGS	431233089103201	1995-05-23	38.90	A
USGS	431233089103201	1995-05-24	38.91	A
USGS	431233089103201	1995-05-25	38.91	A
USGS	431233089103201	1995-05-26	38.92	A
USGS	431233089103201	1995-05-27	38.90	A
USGS	431233089103201	1995-05-28	38.83	A
USGS	431233089103201	1995-05-29	38.85	A
USGS	431233089103201	1995-05-30	38.84	A
USGS	431233089103201	1995-05-31	38.80	A
USGS	431233089103201	1995-06-01	38.77	A
USGS	431233089103201	1995-06-02	38.76	A
USGS	431233089103201	1995-06-03	38.79	A
USGS	431233089103201	1995-06-04	38.81	A
USGS	431233089103201	1995-06-06	38.70	A
USGS	431233089103201	1995-06-07	38.89	A
USGS	431233089103201	1995-06-08	38.87	A
USGS	431233089103201	1995-06-09	38.87	A
USGS	431233089103201	1995-06-10	38.84	A
USGS	431233089103201	1995-06-11	38.88	A
USGS	431233089103201	1995-06-12	38.90	A
USGS	431233089103201	1995-06-13	38.91	A
USGS	431233089103201	1995-06-14	38.97	A
USGS	431233089103201	1995-06-15	39.03	A
USGS	431233089103201	1995-06-16	39.06	A
USGS	431233089103201	1995-06-17	39.09	A
USGS	431233089103201	1995-06-18	39.12	A
USGS	431233089103201	1995-06-19	39.15	A
USGS	431233089103201	1995-06-20	39.19	A
USGS	431233089103201	1995-06-21	39.25	A
USGS	431233089103201	1995-06-22	39.27	A
USGS	431233089103201	1995-06-23	39.29	A
USGS	431233089103201	1995-06-24	39.32	A
USGS	431233089103201	1995-06-25	39.36	A
USGS	431233089103201	1995-06-26	39.39	A
USGS	431233089103201	1995-06-27	39.42	A
USGS	431233089103201	1995-06-28	39.44	A
USGS	431233089103201	1995-06-29	39.47	A
USGS	431233089103201	1995-06-30	39.51	A
USGS	431233089103201	1995-07-01	39.53	A
USGS	431233089103201	1995-07-02	39.54	A
USGS	431233089103201	1995-07-03	39.56	A
USGS	431233089103201	1995-07-04	39.60	A
USGS	431233089103201	1995-07-05	39.60	A
USGS	431233089103201	1995-07-06	39.63	A
USGS	431233089103201	1995-07-07	39.66	A
USGS	431233089103201	1995-07-08	39.66	A
USGS	431233089103201	1995-07-09	39.68	A
USGS	431233089103201	1995-07-10	39.70	A
USGS	431233089103201	1995-07-11	39.72	A
USGS	431233089103201	1995-07-13	39.83	A
USGS	431233089103201	1995-07-14	39.87	A
USGS	431233089103201	1995-07-15	39.93	A
USGS	431233089103201	1995-07-16	39.92	A
USGS	431233089103201	1995-07-17	39.94	A
USGS	431233089103201	1995-07-18	39.97	A
USGS	431233089103201	1995-07-19	39.98	A
USGS	431233089103201	1995-07-20	40.01	A
USGS	431233089103201	1995-07-21	40.03	A
USGS	431233089103201	1995-07-22	40.05	A
USGS	431233089103201	1995-07-23	40.06	A
USGS	431233089103201	1995-07-24	40.09	A
USGS	431233089103201	1995-07-25	40.14	A
USGS	431233089103201	1995-07-26	40.14	A
USGS	431233089103201	1995-07-27	40.15	A
USGS	431233089103201	1995-07-28	40.20	A
USGS	431233089103201	1995-07-29	40.22	A
USGS	431233089103201	1995-07-30	40.24	A
USGS	431233089103201	1995-07-31	40.29	A
USGS	431233089103201	1995-08-01	40.29	A
USGS	431233089103201	1995-08-02	40.29	A
